stop_id,feature_name
9076,Traffic signal
9077,Pavement at back door
9077,Schedule display
9077,Pavement at front door
9077,Lighting at stop
9077,Sidewalk at stop
9078,Pavement at back door
9078,Schedule display
9078,Bench near stop
9078,Crosswalk near stop
9078,Curb ramp near stop
9078,Pavement at front door
9078,Lighting at stop
9078,Sidewalk at stop
9078,Traffic signal
9079,Pavement at back door
9079,Schedule display
9079,Curb ramp near stop
9079,Pavement at front door
9079,Lighting at stop
9079,Sidewalk at stop
9080,Pavement at back door
9080,Schedule display
9080,Curb ramp near stop
9080,Pavement at front door
9080,Lighting at stop
9080,Sidewalk at stop
9082,Pavement at back door
9082,Schedule display
9082,Curb ramp near stop
9082,Pavement at front door
9082,Lighting at stop
9082,Sidewalk at stop
9083,Schedule display
9083,Bench near stop
9083,Lighting at stop
9084,Pavement at back door
9084,Schedule display
9084,Bench near stop
9084,Crosswalk near stop
9084,Curb ramp near stop
9084,Pavement at front door
9084,Sidewalk at stop
9084,Traffic signal
9085,Pavement at back door
9085,Schedule display
9085,Crosswalk near stop
9085,Curb ramp near stop
9085,Pavement at front door
9085,Lighting at stop
9085,Sidewalk at stop
9085,Traffic signal
9086,Pavement at back door
9086,Schedule display
9086,Bench near stop
9086,Pavement at front door
9086,Lighting at stop
9086,Protection from the weather
9086,Sidewalk at stop
9086,Garbage Can
9086,Garbage Can
9092,Pavement at back door
9092,Crosswalk near stop
9092,Curb ramp near stop
9092,Pavement at front door
9092,Lighting at stop
9092,Sidewalk at stop
9092,Traffic signal
9094,Pavement at back door
9094,Schedule display
9094,Crosswalk near stop
9094,Curb ramp near stop
9094,Pavement at front door
9094,Lighting at stop
9094,Sidewalk at stop
9094,Traffic signal
9095,Pavement at back door
9095,Schedule display
9095,Pavement at front door
9095,Lighting at stop
9095,Shelter
9095,Sidewalk at stop
9101,Pavement at back door
9101,Schedule display
9101,Crosswalk near stop
9101,Curb ramp near stop
9101,Pavement at front door
9101,Lighting at stop
9101,Sidewalk at stop
9101,Traffic signal
9103,Pavement at back door
9103,Schedule display
9103,Bench near stop
9103,Crosswalk near stop
9103,Curb ramp near stop
9103,Pavement at front door
9103,Shelter
9103,Sidewalk at stop
9103,Traffic signal
9105,Lighting at stop
9106,Lighting at stop
9108,Pavement at back door
9108,Schedule display
9108,Curb ramp near stop
9108,Pavement at front door
9108,Lighting at stop
9108,Sidewalk at stop
9110,Pavement at back door
9110,Schedule display
9110,Crosswalk near stop
9110,Curb ramp near stop
9110,Pavement at front door
9110,Sidewalk at stop
9110,Traffic signal
9112,Pavement at back door
9112,Schedule display
9112,Bench near stop
9112,Crosswalk near stop
9112,Curb ramp near stop
9112,Pavement at front door
9112,Lighting at stop
9112,Sidewalk at stop
9112,Traffic signal
9122,Pavement at back door
9122,Schedule display
9122,Bench near stop
9122,Crosswalk near stop
9122,Curb ramp near stop
9122,Pavement at front door
9122,Lighting at stop
9122,Sidewalk at stop
9122,Telephone near stop
9122,Traffic signal
9125,Pavement at back door
9125,Schedule display
9125,Curb ramp near stop
9125,Pavement at front door
9125,Sidewalk at stop
9126,Schedule display
9126,Pavement at front door
9126,Lighting at stop
9126,Sidewalk at stop
9127,Sidewalk at stop
9129,Schedule display
9129,Curb ramp near stop
9129,Lighting at stop
9129,Sidewalk at stop
9130,Pavement at back door
9130,Schedule display
9130,Pavement at front door
9130,Lighting at stop
9130,Sidewalk at stop
9131,Schedule display
9131,Sidewalk at stop
9132,Schedule display
9132,Pavement at front door
9132,Sidewalk at stop
9133,Schedule display
9135,Schedule display
9135,Lighting at stop
9135,Sidewalk at stop
9136,Lighting at stop
9137,Lighting at stop
9139,Schedule display
9139,Crosswalk near stop
9139,Traffic signal
9145,Pavement at back door
9145,Schedule display
9145,Crosswalk near stop
9145,Curb ramp near stop
9145,Pavement at front door
9145,Lighting at stop
9145,Sidewalk at stop
9145,Traffic signal
9146,Pavement at back door
9146,Schedule display
9146,Crosswalk near stop
9146,Curb ramp near stop
9146,Pavement at front door
9146,Lighting at stop
9146,Sidewalk at stop
9146,Traffic signal
9147,Pavement at back door
9147,Schedule display
9147,Curb ramp near stop
9147,Pavement at front door
9147,Lighting at stop
9147,Sidewalk at stop
9148,Schedule display
9148,Crosswalk near stop
9148,Curb ramp near stop
9148,Pavement at front door
9148,Lighting at stop
9148,Sidewalk at stop
9148,Traffic signal
9150,Pavement at back door
9150,Schedule display
9150,Crosswalk near stop
9150,Curb ramp near stop
9150,Pavement at front door
9150,Lighting at stop
9150,Sidewalk at stop
9150,Traffic signal
9151,Pavement at back door
9151,Schedule display
9151,Crosswalk near stop
9151,Curb ramp near stop
9151,Pavement at front door
9151,Lighting at stop
9151,Sidewalk at stop
9151,Traffic signal
9152,Pavement at back door
9152,Schedule display
9152,Crosswalk near stop
9152,Curb ramp near stop
9152,Pavement at front door
9152,Lighting at stop
9152,Sidewalk at stop
9152,Traffic signal
9153,Pavement at back door
9153,Schedule display
9153,Pavement at front door
9153,Lighting at stop
9153,Sidewalk at stop
9158,Pavement at back door
9158,Schedule display
9158,Curb ramp near stop
9158,Pavement at front door
9158,Lighting at stop
9158,Sidewalk at stop
9169,Schedule display
9169,Crosswalk near stop
9169,Lighting at stop
9169,Sidewalk at stop
9169,Traffic signal
9186,Pavement at back door
9186,Schedule display
9186,Crosswalk near stop
9186,Curb ramp near stop
9186,Pavement at front door
9186,Lighting at stop
9186,Sidewalk at stop
9186,Telephone near stop
9186,Traffic signal
9187,Pavement at back door
9187,Schedule display
9187,Crosswalk near stop
9187,Curb ramp near stop
9187,Pavement at front door
9187,Lighting at stop
9187,Sidewalk at stop
9187,Traffic signal
9188,Pavement at back door
9188,Schedule display
9188,Crosswalk near stop
9188,Curb ramp near stop
9188,Pavement at front door
9188,Lighting at stop
9188,Sidewalk at stop
9189,Pavement at back door
9189,Schedule display
9189,Curb ramp near stop
9189,Pavement at front door
9189,Lighting at stop
9189,Sidewalk at stop
9190,Pavement at back door
9190,Schedule display
9190,Curb ramp near stop
9190,Pavement at front door
9190,Lighting at stop
9190,Sidewalk at stop
9197,Schedule display
9197,Sidewalk at stop
9199,Pavement at back door
9199,Schedule display
9199,Crosswalk near stop
9199,Curb ramp near stop
9199,Pavement at front door
9199,Lighting at stop
9199,Sidewalk at stop
9200,Pavement at back door
9200,Schedule display
9200,Crosswalk near stop
9200,Curb ramp near stop
9200,Pavement at front door
9200,Lighting at stop
9200,Sidewalk at stop
9202,Pavement at back door
9202,Schedule display
9202,Pavement at front door
9202,Lighting at stop
9202,Sidewalk at stop
9203,Pavement at back door
9203,Schedule display
9203,Pavement at front door
9203,Lighting at stop
9203,Sidewalk at stop
9204,Pavement at back door
9204,Schedule display
9204,Crosswalk near stop
9204,Curb ramp near stop
9204,Pavement at front door
9204,Lighting at stop
9204,Sidewalk at stop
9206,Schedule display
9206,Lighting at stop
9207,Pavement at back door
9207,Schedule display
9207,Bench near stop
9207,Crosswalk near stop
9207,Curb ramp near stop
9207,Pavement at front door
9207,Shelter
9207,Sidewalk at stop
9207,Traffic signal
9209,Schedule display
9210,Schedule display
9210,Sidewalk at stop
9211,Pavement at back door
9211,Schedule display
9211,Curb ramp near stop
9211,Pavement at front door
9211,Lighting at stop
9211,Sidewalk at stop
9212,Pavement at back door
9212,Schedule display
9212,Pavement at front door
9212,Lighting at stop
9212,Sidewalk at stop
9213,Curb ramp near stop
9213,Pavement at front door
9213,Sidewalk at stop
9214,Schedule display
9214,Sidewalk at stop
9216,Pavement at back door
9216,Schedule display
9216,Crosswalk near stop
9216,Curb ramp near stop
9216,Pavement at front door
9216,Lighting at stop
9216,Sidewalk at stop
9216,Traffic signal
9217,Pavement at back door
9217,Schedule display
9217,Crosswalk near stop
9217,Curb ramp near stop
9217,Pavement at front door
9217,Lighting at stop
9217,Sidewalk at stop
9217,Traffic signal
9218,Pavement at back door
9218,Schedule display
9218,Curb ramp near stop
9218,Pavement at front door
9218,Lighting at stop
9218,Sidewalk at stop
9219,Pavement at back door
9219,Schedule display
9219,Pavement at front door
9219,Sidewalk at stop
9219,Telephone near stop
9221,Pavement at back door
9221,Schedule display
9221,Crosswalk near stop
9221,Curb ramp near stop
9221,Pavement at front door
9221,Lighting at stop
9221,Sidewalk at stop
9221,Traffic signal
9224,Pavement at back door
9224,Schedule display
9224,Crosswalk near stop
9224,Curb ramp near stop
9224,Pavement at front door
9224,Lighting at stop
9224,Sidewalk at stop
9224,Traffic signal
9225,Pavement at back door
9225,Schedule display
9225,Crosswalk near stop
9225,Curb ramp near stop
9225,Pavement at front door
9225,Lighting at stop
9225,Sidewalk at stop
9225,Traffic signal
9226,Pavement at back door
9226,Schedule display
9226,Bench near stop
9226,Crosswalk near stop
9226,Pavement at front door
9226,Lighting at stop
9226,Sidewalk at stop
9230,Pavement at back door
9230,Schedule display
9230,Pavement at front door
9230,Sidewalk at stop
9232,Schedule display
9232,Sidewalk at stop
9233,Pavement at back door
9233,Curb ramp near stop
9233,Pavement at front door
9233,Lighting at stop
9233,Sidewalk at stop
9234,Pavement at back door
9234,Schedule display
9234,Crosswalk near stop
9234,Curb ramp near stop
9234,Pavement at front door
9234,Lighting at stop
9234,Sidewalk at stop
9234,Traffic signal
9245,Pavement at back door
9245,Schedule display
9245,Crosswalk near stop
9245,Curb ramp near stop
9245,Pavement at front door
9245,Lighting at stop
9245,Sidewalk at stop
9245,Traffic signal
9252,Pavement at back door
9252,Schedule display
9252,Crosswalk near stop
9252,Curb ramp near stop
9252,Pavement at front door
9252,Sidewalk at stop
9252,Traffic signal
9253,Schedule display
9253,Curb ramp near stop
9253,Sidewalk at stop
9257,Pavement at back door
9257,Schedule display
9257,Curb ramp near stop
9257,Pavement at front door
9257,Lighting at stop
9257,Sidewalk at stop
9261,Pavement at back door
9261,Crosswalk near stop
9261,Curb ramp near stop
9261,Pavement at front door
9261,Lighting at stop
9261,Sidewalk at stop
9261,Traffic signal
9263,TransitTracker sign
9263,Pavement at back door
9263,Schedule display
9263,Crosswalk near stop
9263,Curb ramp near stop
9263,Pavement at front door
9263,Lighting at stop
9263,Lighting at stop
9263,Shelter
9263,Sidewalk at stop
9263,Garbage Can
9263,Garbage Can
9263,Telephone near stop
9263,Traffic signal
9266,Pavement at back door
9266,Schedule display
9266,Crosswalk near stop
9266,Curb ramp near stop
9266,Pavement at front door
9266,Lighting at stop
9266,Sidewalk at stop
9269,Schedule display
9269,Bench near stop
9269,Crosswalk near stop
9269,Curb ramp near stop
9269,Pavement at front door
9269,Lighting at stop
9269,Sidewalk at stop
9269,Garbage Can
9269,Telephone near stop
9270,Pavement at back door
9270,Schedule display
9270,Schedule display
9270,Bench near stop
9270,Pavement at front door
9270,Lighting at stop
9270,Shelter
9270,Sidewalk at stop
9276,Schedule display
9276,Curb ramp near stop
9276,Sidewalk at stop
9277,Pavement at back door
9277,Schedule display
9277,Curb ramp near stop
9277,Pavement at front door
9277,Lighting at stop
9277,Sidewalk at stop
9284,Schedule display
9284,Lighting at stop
9286,Pavement at back door
9286,Schedule display
9286,Crosswalk near stop
9286,Curb ramp near stop
9286,Pavement at front door
9286,Lighting at stop
9286,Protection from the weather
9286,Sidewalk at stop
9296,Pavement at back door
9296,Schedule display
9296,Crosswalk near stop
9296,Curb ramp near stop
9296,Pavement at front door
9296,Lighting at stop
9296,Sidewalk at stop
9297,Pavement at back door
9297,Schedule display
9297,Curb ramp near stop
9297,Pavement at front door
9297,Lighting at stop
9297,Sidewalk at stop
9299,TransitTracker sign
9299,Pavement at back door
9299,Schedule display
9299,Bench near stop
9299,Crosswalk near stop
9299,Curb ramp near stop
9299,Pavement at front door
9299,Lighting at stop
9299,Shelter
9299,Sidewalk at stop
9299,Garbage Can
9299,Telephone near stop
9299,Telephone near stop
9299,Traffic signal
9300,TransitTracker sign
9300,Pavement at back door
9300,Schedule display
9300,Bench near stop
9300,CCTV
9300,Crosswalk near stop
9300,Curb ramp near stop
9300,Pavement at front door
9300,Lighting at stop
9300,Shelter
9300,Sidewalk at stop
9300,Garbage Can
9300,Traffic signal
9301,TransitTracker sign
9301,Pavement at back door
9301,Schedule display
9301,Bench near stop
9301,CCTV
9301,Crosswalk near stop
9301,Curb ramp near stop
9301,Pavement at front door
9301,Lighting at stop
9301,Shelter
9301,Sidewalk at stop
9301,Garbage Can
9301,Traffic signal
9302,TransitTracker sign
9302,Pavement at back door
9302,Schedule display
9302,Bench near stop
9302,CCTV
9302,Curb ramp near stop
9302,Pavement at front door
9302,Lighting at stop
9302,Shelter
9302,Sidewalk at stop
9302,Garbage Can
9302,Telephone near stop
9303,TransitTracker sign
9303,Pavement at back door
9303,Schedule display
9303,Bench near stop
9303,Crosswalk near stop
9303,Curb ramp near stop
9303,Pavement at front door
9303,Lighting at stop
9303,Shelter
9303,Sidewalk at stop
9303,Garbage Can
9303,Telephone near stop
9303,Traffic signal
9305,TransitTracker sign
9305,Pavement at back door
9305,Schedule display
9305,Bench near stop
9305,Crosswalk near stop
9305,Curb ramp near stop
9305,Pavement at front door
9305,Lighting at stop
9305,Lighting at stop
9305,Shelter
9305,Sidewalk at stop
9305,Garbage Can
9305,Telephone near stop
9305,Traffic signal
9307,Schedule display
9307,Curb ramp near stop
9307,Lighting at stop
9307,Sidewalk at stop
9308,Schedule display
9308,Curb ramp near stop
9308,Pavement at front door
9308,Lighting at stop
9308,Sidewalk at stop
9309,Schedule display
9309,Lighting at stop
9311,Pavement at back door
9311,Schedule display
9311,Bench near stop
9311,Crosswalk near stop
9311,Curb ramp near stop
9311,Pavement at front door
9311,Lighting at stop
9311,Sidewalk at stop
9311,Traffic signal
9312,Schedule display
9320,Pavement at back door
9320,Schedule display
9320,Pavement at front door
9320,Sidewalk at stop
9321,Schedule display
9323,Pavement at back door
9323,Schedule display
9323,Pavement at front door
9323,Lighting at stop
9323,Sidewalk at stop
9324,Pavement at back door
9324,Schedule display
9324,Bench near stop
9324,Crosswalk near stop
9324,Curb ramp near stop
9324,Pavement at front door
9324,Sidewalk at stop
9324,Traffic signal
9328,Schedule display
9328,Crosswalk near stop
9328,Lighting at stop
9334,Pavement at back door
9334,Schedule display
9334,Pavement at front door
9334,Lighting at stop
9334,Sidewalk at stop
9338,Pavement at back door
9338,Schedule display
9338,Bench near stop
9338,Crosswalk near stop
9338,Curb ramp near stop
9338,Pavement at front door
9338,Lighting at stop
9338,Lighting at stop
9338,Shelter
9338,Sidewalk at stop
9338,Garbage Can
9338,Traffic signal
9339,Schedule display
9339,Lighting at stop
9342,Pavement at back door
9342,Schedule display
9342,Bench near stop
9342,Crosswalk near stop
9342,Curb ramp near stop
9342,Pavement at front door
9342,Lighting at stop
9342,Sidewalk at stop
9342,Traffic signal
9343,TransitTracker sign
9343,Pavement at back door
9343,Schedule display
9343,Bench near stop
9343,Crosswalk near stop
9343,Curb ramp near stop
9343,Pavement at front door
9343,Shelter
9343,Sidewalk at stop
9343,Garbage Can
9343,Traffic signal
9351,Pavement at back door
9351,Schedule display
9351,Bench near stop
9351,Crosswalk near stop
9351,Curb ramp near stop
9351,Pavement at front door
9351,Shelter
9351,Sidewalk at stop
9351,Garbage Can
9351,Traffic signal
9352,Pavement at back door
9352,Schedule display
9352,Curb ramp near stop
9352,Pavement at front door
9352,Lighting at stop
9352,Sidewalk at stop
9353,Pavement at back door
9353,Schedule display
9353,Crosswalk near stop
9353,Curb ramp near stop
9353,Pavement at front door
9353,Lighting at stop
9353,Sidewalk at stop
9353,Traffic signal
9354,Pavement at back door
9354,Schedule display
9354,Bench near stop
9354,Curb ramp near stop
9354,Pavement at front door
9354,Lighting at stop
9354,Sidewalk at stop
9362,Pavement at back door
9362,Bench near stop
9362,Pavement at front door
9362,Shelter
9362,Sidewalk at stop
9365,Schedule display
9365,Lighting at stop
9367,Schedule display
9367,Lighting at stop
9368,Pavement at back door
9368,Schedule display
9368,Bench near stop
9368,Pavement at front door
9368,Lighting at stop
9368,Shelter
9368,Sidewalk at stop
9369,Pavement at back door
9369,Schedule display
9369,Curb ramp near stop
9369,Pavement at front door
9369,Sidewalk at stop
9371,Schedule display
9397,Pavement at back door
9397,Schedule display
9397,Bench near stop
9397,Crosswalk near stop
9397,Curb ramp near stop
9397,Pavement at front door
9397,Lighting at stop
9397,Sidewalk at stop
9397,Telephone near stop
9397,Traffic signal
9399,Schedule display
9399,Bench near stop
9399,Crosswalk near stop
9399,Curb ramp near stop
9399,Pavement at front door
9399,Traffic signal
9402,Schedule display
9402,Lighting at stop
9403,Pavement at back door
9403,Bench near stop
9403,Crosswalk near stop
9403,Curb ramp near stop
9403,Pavement at front door
9403,Lighting at stop
9403,Shelter
9403,Sidewalk at stop
9403,Garbage Can
9403,Traffic signal
9404,Pavement at back door
9404,Schedule display
9404,Crosswalk near stop
9404,Curb ramp near stop
9404,Pavement at front door
9404,Lighting at stop
9404,Sidewalk at stop
9406,Pavement at back door
9406,Schedule display
9406,Curb ramp near stop
9406,Pavement at front door
9406,Lighting at stop
9406,Sidewalk at stop
9407,Schedule display
9407,Curb ramp near stop
9407,Lighting at stop
9414,Schedule display
9414,Curb ramp near stop
9414,Pavement at front door
9414,Lighting at stop
9414,Sidewalk at stop
9425,TransitTracker sign
9425,Pavement at back door
9425,Schedule display
9425,Pavement at front door
9425,Lighting at stop
9425,Shelter
9425,Sidewalk at stop
9425,Garbage Can
9426,TransitTracker sign
9426,Pavement at back door
9426,Schedule display
9426,Pavement at front door
9426,Shelter
9426,Sidewalk at stop
9426,Garbage Can
9427,Pavement at back door
9427,Schedule display
9427,Curb ramp near stop
9427,Pavement at front door
9427,Sidewalk at stop
9428,Pavement at back door
9428,Schedule display
9428,Bench near stop
9428,Curb ramp near stop
9428,Pavement at front door
9428,Lighting at stop
9428,Sidewalk at stop
9429,Pavement at back door
9429,Schedule display
9429,Crosswalk near stop
9429,Curb ramp near stop
9429,Pavement at front door
9429,Sidewalk at stop
9430,Schedule display
9430,Crosswalk near stop
9430,Curb ramp near stop
9430,Pavement at front door
9430,Sidewalk at stop
9431,Schedule display
9431,Curb ramp near stop
9431,Pavement at front door
9431,Lighting at stop
9431,Sidewalk at stop
9432,Pavement at back door
9432,Schedule display
9432,Curb ramp near stop
9432,Pavement at front door
9432,Lighting at stop
9432,Sidewalk at stop
9434,Schedule display
9434,Pavement at front door
9434,Sidewalk at stop
9435,Pavement at back door
9435,Schedule display
9435,Bench near stop
9435,Curb ramp near stop
9435,Pavement at front door
9435,Shelter
9435,Sidewalk at stop
9435,Garbage Can
9436,Pavement at back door
9436,Schedule display
9436,Bench near stop
9436,Pavement at front door
9436,Sidewalk at stop
9438,Pavement at back door
9438,Schedule display
9438,Curb ramp near stop
9438,Pavement at front door
9438,Lighting at stop
9438,Sidewalk at stop
9439,Pavement at back door
9439,Schedule display
9439,Crosswalk near stop
9439,Curb ramp near stop
9439,Pavement at front door
9439,Lighting at stop
9439,Sidewalk at stop
9439,Traffic signal
9440,Pavement at back door
9440,Schedule display
9440,Crosswalk near stop
9440,Curb ramp near stop
9440,Pavement at front door
9440,Sidewalk at stop
9441,Pavement at back door
9441,Schedule display
9441,Pavement at front door
9441,Sidewalk at stop
9442,Pavement at back door
9442,Schedule display
9442,Curb ramp near stop
9442,Pavement at front door
9442,Lighting at stop
9442,Sidewalk at stop
9444,Schedule display
9444,Lighting at stop
9444,Telephone near stop
9449,Pavement at back door
9449,Schedule display
9449,Pavement at front door
9449,Lighting at stop
9449,Sidewalk at stop
9451,Pavement at back door
9451,Schedule display
9451,Pavement at front door
9451,Lighting at stop
9451,Sidewalk at stop
9453,Schedule display
9453,Lighting at stop
9454,Pavement at back door
9454,Schedule display
9454,Curb ramp near stop
9454,Pavement at front door
9454,Lighting at stop
9454,Sidewalk at stop
9454,Telephone near stop
9455,Pavement at back door
9455,Schedule display
9455,Crosswalk near stop
9455,Curb ramp near stop
9455,Pavement at front door
9455,Sidewalk at stop
9457,Pavement at back door
9457,Schedule display
9457,Pavement at front door
9457,Lighting at stop
9457,Sidewalk at stop
9458,Pavement at back door
9458,Schedule display
9458,Crosswalk near stop
9458,Curb ramp near stop
9458,Pavement at front door
9458,Lighting at stop
9458,Sidewalk at stop
9459,Pavement at back door
9459,Schedule display
9459,Crosswalk near stop
9459,Curb ramp near stop
9459,Pavement at front door
9459,Lighting at stop
9459,Sidewalk at stop
9459,Traffic signal
9460,Schedule display
9460,Lighting at stop
9460,Sidewalk at stop
9462,Pavement at back door
9462,Schedule display
9462,Bench near stop
9462,Crosswalk near stop
9462,Curb ramp near stop
9462,Pavement at front door
9462,Sidewalk at stop
9462,Traffic signal
9463,Schedule display
9464,Schedule display
9465,Pavement at back door
9465,Schedule display
9465,Pavement at front door
9465,Sidewalk at stop
9466,Schedule display
9466,Sidewalk at stop
9467,Pavement at back door
9467,Schedule display
9467,Bench near stop
9467,Bench near stop
9467,Crosswalk near stop
9467,Curb ramp near stop
9467,Pavement at front door
9467,Sidewalk at stop
9467,Traffic signal
9469,Pavement at back door
9469,Bench near stop
9469,Pavement at front door
9469,Lighting at stop
9469,Sidewalk at stop
9470,Pavement at back door
9470,Schedule display
9470,Crosswalk near stop
9470,Pavement at front door
9470,Lighting at stop
9470,Sidewalk at stop
9470,Traffic signal
9471,TransitTracker sign
9471,Pavement at back door
9471,Schedule display
9471,Bench near stop
9471,Crosswalk near stop
9471,Curb ramp near stop
9471,Pavement at front door
9471,Lighting at stop
9471,Shelter
9471,Sidewalk at stop
9471,Traffic signal
9472,Schedule display
9473,Pavement at back door
9473,Bench near stop
9473,Curb ramp near stop
9473,Pavement at front door
9473,Lighting at stop
9473,Shelter
9473,Sidewalk at stop
9477,Pavement at back door
9477,Schedule display
9477,Pavement at front door
9477,Sidewalk at stop
9478,Schedule display
9478,Lighting at stop
9480,TransitTracker sign
9480,Pavement at back door
9480,Schedule display
9480,Bench near stop
9480,Curb ramp near stop
9480,Pavement at front door
9480,Lighting at stop
9480,Lighting at stop
9480,Shelter
9480,Sidewalk at stop
9480,Garbage Can
9481,TransitTracker sign
9481,Pavement at back door
9481,Schedule display
9481,Bench near stop
9481,Curb ramp near stop
9481,Pavement at front door
9481,Lighting at stop
9481,Shelter
9481,Sidewalk at stop
9481,Garbage Can
9484,Schedule display
9484,Lighting at stop
9487,Pavement at back door
9487,Schedule display
9487,Bench near stop
9487,Curb ramp near stop
9487,Pavement at front door
9487,Lighting at stop
9487,Sidewalk at stop
9488,Pavement at back door
9488,Schedule display
9488,Bench near stop
9488,Bench near stop
9488,Bench near stop
9488,Crosswalk near stop
9488,Curb ramp near stop
9488,Pavement at front door
9488,Lighting at stop
9488,Shelter
9488,Sidewalk at stop
9488,Garbage Can
9503,Schedule display
9505,Pavement at back door
9505,Schedule display
9505,Bench near stop
9505,Curb ramp near stop
9505,Pavement at front door
9505,Lighting at stop
9505,Protection from the weather
9505,Sidewalk at stop
9505,Garbage Can
9509,Pavement at back door
9509,Schedule display
9509,Bench near stop
9509,Pavement at front door
9509,Lighting at stop
9509,Sidewalk at stop
9511,Pavement at back door
9511,Schedule display
9511,Crosswalk near stop
9511,Curb ramp near stop
9511,Pavement at front door
9511,Lighting at stop
9511,Sidewalk at stop
9512,Curb ramp near stop
9512,Lighting at stop
9512,Sidewalk at stop
9516,Pavement at back door
9516,Crosswalk near stop
9516,Curb ramp near stop
9516,Pavement at front door
9516,Lighting at stop
9516,Sidewalk at stop
9516,Traffic signal
9517,TransitTracker sign
9517,Pavement at back door
9517,Schedule display
9517,Bench near stop
9517,Crosswalk near stop
9517,Curb ramp near stop
9517,Pavement at front door
9517,Lighting at stop
9517,Shelter
9517,Sidewalk at stop
9519,Pavement at back door
9519,Schedule display
9519,Pavement at front door
9519,Lighting at stop
9519,Sidewalk at stop
9520,Schedule display
9525,Curb ramp near stop
9525,Pavement at front door
9525,Sidewalk at stop
9526,Pavement at back door
9526,Schedule display
9526,Schedule display
9526,Schedule display
9526,Bench near stop
9526,Bench near stop
9526,Bench near stop
9526,Crosswalk near stop
9526,Curb ramp near stop
9526,Pavement at front door
9526,Lighting at stop
9526,Sidewalk at stop
9526,Telephone near stop
9526,Traffic signal
9531,Pavement at back door
9531,Schedule display
9531,Bench near stop
9531,Crosswalk near stop
9531,Curb ramp near stop
9531,Pavement at front door
9531,Lighting at stop
9531,Sidewalk at stop
9531,Traffic signal
9532,Pavement at back door
9532,Schedule display
9532,Bench near stop
9532,Curb ramp near stop
9532,Pavement at front door
9532,Lighting at stop
9532,Sidewalk at stop
9537,Pavement at back door
9537,Schedule display
9537,Pavement at front door
9537,Sidewalk at stop
9544,Pavement at back door
9544,Curb ramp near stop
9544,Pavement at front door
9544,Sidewalk at stop
9545,Pavement at back door
9545,Crosswalk near stop
9545,Pavement at front door
9545,Lighting at stop
9545,Sidewalk at stop
9548,Pavement at back door
9548,Schedule display
9548,Crosswalk near stop
9548,Curb ramp near stop
9548,Pavement at front door
9548,Lighting at stop
9548,Sidewalk at stop
9548,Telephone near stop
9548,Traffic signal
9549,Pavement at back door
9549,Schedule display
9549,Lighting at stop
9550,Pavement at back door
9550,Schedule display
9550,Lighting at stop
9553,Pavement at back door
9553,Schedule display
9553,Bench near stop
9553,Crosswalk near stop
9553,Curb ramp near stop
9553,Pavement at front door
9553,Lighting at stop
9553,Sidewalk at stop
9553,Traffic signal
9559,Pavement at back door
9559,Schedule display
9559,Crosswalk near stop
9559,Curb ramp near stop
9559,Pavement at front door
9559,Sidewalk at stop
9559,Garbage Can
9564,Pavement at back door
9564,Schedule display
9564,Bench near stop
9564,Crosswalk near stop
9564,Curb ramp near stop
9564,Pavement at front door
9564,Lighting at stop
9564,Sidewalk at stop
9564,Traffic signal
9565,Pavement at back door
9565,Schedule display
9565,Crosswalk near stop
9565,Curb ramp near stop
9565,Pavement at front door
9565,Lighting at stop
9565,Sidewalk at stop
9565,Traffic signal
9570,Pavement at back door
9570,Schedule display
9570,Pavement at front door
9570,Sidewalk at stop
9575,Pavement at back door
9575,Schedule display
9575,Bench near stop
9575,Bench near stop
9575,Curb ramp near stop
9575,Pavement at front door
9575,Lighting at stop
9575,Shelter
9575,Sidewalk at stop
9575,Traffic signal
9576,Pavement at back door
9576,Schedule display
9576,Crosswalk near stop
9576,Pavement at front door
9576,Lighting at stop
9576,Sidewalk at stop
9576,Traffic signal
9578,Pavement at back door
9578,Schedule display
9578,Bench near stop
9578,Crosswalk near stop
9578,Curb ramp near stop
9578,Pavement at front door
9578,Lighting at stop
9578,Sidewalk at stop
9578,Garbage Can
9579,Pavement at back door
9579,Schedule display
9579,Crosswalk near stop
9579,Curb ramp near stop
9579,Pavement at front door
9579,Sidewalk at stop
9579,Garbage Can
9580,Pavement at back door
9580,Schedule display
9580,Bench near stop
9580,Crosswalk near stop
9580,Curb ramp near stop
9580,Pavement at front door
9580,Sidewalk at stop
9580,Traffic signal
9581,Pavement at back door
9581,Schedule display
9581,Bench near stop
9581,Crosswalk near stop
9581,Curb ramp near stop
9581,Pavement at front door
9581,Sidewalk at stop
9581,Garbage Can
9582,Pavement at back door
9582,Schedule display
9582,Crosswalk near stop
9582,Curb ramp near stop
9582,Pavement at front door
9582,Lighting at stop
9582,Sidewalk at stop
9582,Traffic signal
9583,Pavement at back door
9583,Schedule display
9583,Crosswalk near stop
9583,Curb ramp near stop
9583,Pavement at front door
9583,Lighting at stop
9583,Sidewalk at stop
9583,Traffic signal
9597,Pavement at back door
9597,Schedule display
9597,Bench near stop
9597,Crosswalk near stop
9597,Curb ramp near stop
9597,Pavement at front door
9597,Lighting at stop
9597,Shelter
9597,Sidewalk at stop
9597,Traffic signal
9598,Pavement at back door
9598,Schedule display
9598,Crosswalk near stop
9598,Curb ramp near stop
9598,Pavement at front door
9598,Lighting at stop
9598,Sidewalk at stop
9598,Telephone near stop
9598,Traffic signal
9599,Pavement at back door
