stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
6387,6387,N Willis & Washburne,north willis & washburne,Westbound stop in Portland (Stop ID 6387),45.584071,-122.705598,B,https://trimet.org/home/stop/6387,0,,West,Farside
6388,6388,N Willis & Washburne,north willis & washburne,Eastbound stop in Portland (Stop ID 6388),45.58394,-122.705466,B,https://trimet.org/home/stop/6388,0,,East,Nearside
6389,6389,N Willis & Wayland,north willis & wayland,Westbound stop in Portland (Stop ID 6389),45.584085,-122.711144,B,https://trimet.org/home/stop/6389,0,,West,Nearside
6390,6390,N Willis & Wayland,north willis & wayland,Eastbound stop in Portland (Stop ID 6390),45.583972,-122.711458,B,https://trimet.org/home/stop/6390,0,,East,Nearside
6391,6391,N Willis & Woolsey,north willis & woolsey,Westbound stop in Portland (Stop ID 6391),45.584101,-122.713338,B,https://trimet.org/home/stop/6391,0,,West,Nearside
6392,6392,N Willis & Woolsey,north willis & woolsey,Eastbound stop in Portland (Stop ID 6392),45.583962,-122.713583,B,https://trimet.org/home/stop/6392,0,,East,Nearside
6398,6398,SE Woodstock & 94th (I-205 West End),southeast woodstock & 94th (i-two owe five west end),Eastbound stop in Portland (Stop ID 6398),45.478266,-122.566121,B,https://trimet.org/home/stop/6398,0,,East,Farside
6399,6399,SE Woodstock & Moreland Ln,southeast woodstock & moreland lane,Eastbound stop in Portland (Stop ID 6399),45.479159,-122.632605,B,https://trimet.org/home/stop/6399,0,,East,Nearside
6400,6400,3000 Block SE Woodstock,3000 block southeast woodstock,Westbound stop in Portland (Stop ID 6400),45.479308,-122.63242,B,https://trimet.org/home/stop/6400,0,,West,Opposite
6402,6402,SE Woodstock & 32nd,southeast woodstock & 32nd,Eastbound stop in Portland (Stop ID 6402),45.479086,-122.630606,B,https://trimet.org/home/stop/6402,0,,East,Nearside
6403,6403,SE Woodstock & 32nd,southeast woodstock & 32nd,Westbound stop in Portland (Stop ID 6403),45.479275,-122.630306,B,https://trimet.org/home/stop/6403,0,,West,Opposite
6405,6405,SE Woodstock & 34th,southeast woodstock & 34th,Eastbound stop in Portland (Stop ID 6405),45.479187,-122.628434,B,https://trimet.org/home/stop/6405,0,,East,Nearside
6406,6406,SE Woodstock & 34th,southeast woodstock & 34th,Westbound stop in Portland (Stop ID 6406),45.479374,-122.628166,B,https://trimet.org/home/stop/6406,0,,West,Opposite
6407,6407,SE Woodstock & 36th,southeast woodstock & 36th,Eastbound stop in Portland (Stop ID 6407),45.479154,-122.626799,B,https://trimet.org/home/stop/6407,0,,East,Nearside
6408,6408,3600 Block SE Woodstock,thirty-six-hundred block southeast woodstock,Westbound stop in Portland (Stop ID 6408),45.479274,-122.625864,B,https://trimet.org/home/stop/6408,0,,West,Opposite
6409,6409,SE Woodstock & Cesar Chavez Blvd,southeast woodstock & say-tsar chavez blvd,Westbound stop in Portland (Stop ID 6409),45.479262,-122.622455,B,https://trimet.org/home/stop/6409,0,,West,Nearside
6411,6411,SE Woodstock & 41st,southeast woodstock & 41st,Eastbound stop in Portland (Stop ID 6411),45.479118,-122.62071,B,https://trimet.org/home/stop/6411,0,,East,Nearside
6412,6412,SE Woodstock & 41st,southeast woodstock & 41st,Westbound stop in Portland (Stop ID 6412),45.47926,-122.620365,B,https://trimet.org/home/stop/6412,0,,West,Nearside
6413,6413,SE Woodstock & 43rd,southeast woodstock & 43rd,Eastbound stop in Portland (Stop ID 6413),45.479089,-122.618621,B,https://trimet.org/home/stop/6413,0,,East,Nearside
6414,6414,SE Woodstock & 43rd,southeast woodstock & 43rd,Westbound stop in Portland (Stop ID 6414),45.479245,-122.618335,B,https://trimet.org/home/stop/6414,0,,West,Nearside
6415,6415,SE Woodstock & 46th,southeast woodstock & 46th,Eastbound stop in Portland (Stop ID 6415),45.479125,-122.615658,B,https://trimet.org/home/stop/6415,0,,East,Nearside
6416,6416,SE Woodstock & 46th,southeast woodstock & 46th,Westbound stop in Portland (Stop ID 6416),45.479227,-122.615285,B,https://trimet.org/home/stop/6416,0,,West,Nearside
6419,6419,SE Woodstock & 49th,southeast woodstock & 49th,Eastbound stop in Portland (Stop ID 6419),45.479107,-122.61211,B,https://trimet.org/home/stop/6419,0,,East,Farside
6420,6420,SE Woodstock & 49th,southeast woodstock & 49th,Westbound stop in Portland (Stop ID 6420),45.479248,-122.612192,B,https://trimet.org/home/stop/6420,0,,West,Nearside
6421,6421,SE Woodstock & 51st,southeast woodstock & 51st,Westbound stop in Portland (Stop ID 6421),45.479238,-122.609912,B,https://trimet.org/home/stop/6421,0,,West,Nearside
6427,6427,SE Woodstock & 92nd,southeast woodstock & ninetee-second,Eastbound stop in Portland (Stop ID 6427),45.479066,-122.56879,B,https://trimet.org/home/stop/6427,0,,East,Nearside
6442,6442,SE Yamhill & 69th,southeast yam-hill & 69th,Westbound stop in Portland (Stop ID 6442),45.516219,-122.592098,B,https://trimet.org/home/stop/6442,0,,West,Nearside
6443,6443,SE Yamhill & 71st,southeast yam-hill & 71st,Eastbound stop in Portland (Stop ID 6443),45.516114,-122.589854,B,https://trimet.org/home/stop/6443,0,,East,Nearside
6444,6444,SE Yamhill & 71st,southeast yam-hill & 71st,Westbound stop in Portland (Stop ID 6444),45.516401,-122.589585,B,https://trimet.org/home/stop/6444,0,,West,Nearside
6445,6445,SE Yamhill & 73rd,southeast yam-hill & 73rd,Eastbound stop in Portland (Stop ID 6445),45.516275,-122.587703,B,https://trimet.org/home/stop/6445,0,,East,Nearside
6446,6446,SE Yamhill & 73rd,southeast yam-hill & 73rd,Westbound stop in Portland (Stop ID 6446),45.516393,-122.587831,B,https://trimet.org/home/stop/6446,0,,West,Farside
6447,6447,SE Yamhill & 76th,southeast yam-hill & 76th,Eastbound stop in Portland (Stop ID 6447),45.516241,-122.58536,B,https://trimet.org/home/stop/6447,0,,East,Nearside
6458,6458,4200 Block NW Yeon,"forty-two-hundred block northwest ,yee-on",Westbound stop in Portland (Stop ID 6458),45.552658,-122.72728,B,https://trimet.org/home/stop/6458,0,,West,At
6460,6460,4000 Block NW Yeon Frontage Rd,"4000 block northwest ,yee-on frontage road",Eastbound stop in Portland (Stop ID 6460),45.550699,-122.723275,B,https://trimet.org/home/stop/6460,0,,East,At
6463,6463,3900 Block NW Yeon Frontage Rd,"thirty-nine-hundred block northwest ,yee-on frontage road",Eastbound stop in Portland (Stop ID 6463),45.550083,-122.721599,B,https://trimet.org/home/stop/6463,0,,East,At
6467,6467,3900 Block NW Yeon,"thirty-nine-hundred block northwest ,yee-on",Westbound stop in Portland (Stop ID 6467),45.551426,-122.724319,B,https://trimet.org/home/stop/6467,0,,West,At
6470,6470,NW Yeon & 44th,"northwest ,yee-on & 44th",Eastbound stop in Portland (Stop ID 6470),45.553678,-122.730612,B,https://trimet.org/home/stop/6470,0,,East,Farside
6472,6472,2200 Block SW 1st,twenty-two-hundred block southwest 1st,Northbound stop in Portland (Stop ID 6472),45.506687,-122.678537,B,https://trimet.org/home/stop/6472,0,,North,At
6473,6473,SW 1st & Madison Tower,southwest 1st & madison tower,Southbound stop in Portland (Stop ID 6473),45.506387,-122.678836,B,https://trimet.org/home/stop/6473,0,,South,At
6474,6474,SW 1st & Arthur,southwest 1st & arthur,Southbound stop in Portland (Stop ID 6474),45.503836,-122.678812,B,https://trimet.org/home/stop/6474,0,,South,Nearside
6475,6475,SW 1st & Arthur,southwest 1st & arthur,Northbound stop in Portland (Stop ID 6475),45.503567,-122.678581,B,https://trimet.org/home/stop/6475,0,,North,Nearside
6477,6477,SW Washington & Adams,southwest washington & adams,Eastbound stop in Hillsboro (Stop ID 6477),45.521357,-122.991598,B,https://trimet.org/home/stop/6477,0,,East,Nearside
6480,6480,SW 1st & Hooker,southwest 1st & hooker,Southbound stop in Portland (Stop ID 6480),45.502332,-122.678775,B,https://trimet.org/home/stop/6480,0,,South,Nearside
6481,6481,SW 1st & Hooker,southwest 1st & hooker,Northbound stop in Portland (Stop ID 6481),45.502192,-122.678604,B,https://trimet.org/home/stop/6481,0,,North,Nearside
6488,6488,SW 1st & Woods,southwest 1st & woods,Southbound stop in Portland (Stop ID 6488),45.500937,-122.67881,B,https://trimet.org/home/stop/6488,0,,South,Nearside
6489,6489,SW 1st & Woods,southwest 1st & woods,Northbound stop in Portland (Stop ID 6489),45.500926,-122.678616,B,https://trimet.org/home/stop/6489,0,,North,Farside
6493,6493,Art Museum,art museum,Northbound stop in Portland (Stop ID 6493),45.516305,-122.683991,B,https://trimet.org/home/stop/6493,0,,North,Farside
6495,6495,SE 10th & Maple,southeast 10th & maple,Northbound stop in Hillsboro (Stop ID 6495),45.51479,-122.973831,B,https://trimet.org/home/stop/6495,0,,North,Nearside
6496,6496,SE 10th & Maple,southeast 10th & maple,Southbound stop in Hillsboro (Stop ID 6496),45.514499,-122.974196,B,https://trimet.org/home/stop/6496,0,,South,Farside
6498,6498,SE Tualatin Valley Hwy & 11th,southeast tuall atin valley highway & 11th,Southbound stop in Hillsboro (Stop ID 6498),45.511482,-122.972794,B,https://trimet.org/home/stop/6498,0,,South,Farside
6499,6499,SE 10th & Walnut,southeast 10th & walnut,Northbound stop in Hillsboro (Stop ID 6499),45.517349,-122.97376,B,https://trimet.org/home/stop/6499,0,,North,Nearside
6500,6500,SE 10th & Walnut,southeast 10th & walnut,Southbound stop in Hillsboro (Stop ID 6500),45.517625,-122.974076,B,https://trimet.org/home/stop/6500,0,,South,Nearside
6502,6502,SE 10th & Baseline,southeast 10th & baseline,Northbound stop in Hillsboro (Stop ID 6502),45.51986,-122.97376,B,https://trimet.org/home/stop/6502,0,,North,Nearside
6503,6503,100 Block NE 102nd,100 block northeast 102nd,Southbound stop in Portland (Stop ID 6503),45.524029,-122.558376,B,https://trimet.org/home/stop/6503,0,,South,At
6504,6504,NE 102nd & Davis,northeast 102nd & davis,Northbound stop in Portland (Stop ID 6504),45.523829,-122.558059,B,https://trimet.org/home/stop/6504,0,,North,Nearside
6505,6505,NE 102nd & Alton,northeast 102nd & alton,Southbound stop in Maywood Park (Stop ID 6505),45.550476,-122.557945,B,https://trimet.org/home/stop/6505,0,,South,Nearside
6506,6506,NE 102nd & Beech,northeast 102nd & beech,Northbound stop in Portland (Stop ID 6506),45.550213,-122.557672,B,https://trimet.org/home/stop/6506,0,,North,Farside
6507,6507,NE 102nd & Bell,northeast 102nd & bell,Southbound stop in Portland (Stop ID 6507),45.536608,-122.558133,B,https://trimet.org/home/stop/6507,0,,South,Farside
6508,6508,NE 102nd & Brazee,northeast 102nd & bruh-zee,Northbound stop in Portland (Stop ID 6508),45.540159,-122.557809,B,https://trimet.org/home/stop/6508,0,,North,Nearside
6509,6509,NE 102nd & Brazee,northeast 102nd & bruh-zee,Southbound stop in Portland (Stop ID 6509),45.53993,-122.558078,B,https://trimet.org/home/stop/6509,0,,South,Farside
6510,6510,SE 102nd & E Burnside,southeast 102nd & east burnside,Northbound stop in Portland (Stop ID 6510),45.522437,-122.558132,B,https://trimet.org/home/stop/6510,0,,North,Nearside
6511,6511,SE 102nd & Burnside,southeast 102nd & burnside,Southbound stop in Portland (Stop ID 6511),45.522332,-122.55844,B,https://trimet.org/home/stop/6511,0,,South,Farside
6513,6513,NE 102nd & Clackamas,northeast 102nd & clackamas,Southbound stop in Portland (Stop ID 6513),45.533122,-122.558203,B,https://trimet.org/home/stop/6513,0,,South,Opposite
6514,6514,NE 102nd & Fremont,northeast 102nd & fre mont,Northbound stop in Portland (Stop ID 6514),45.548415,-122.55761,B,https://trimet.org/home/stop/6514,0,,North,Farside
6515,6515,NE 102nd & Fremont,northeast 102nd & fre mont,Southbound stop in Maywood Park (Stop ID 6515),45.548252,-122.557903,B,https://trimet.org/home/stop/6515,0,,South,Nearside
6516,6516,NE 102nd & Glisan,northeast 102nd & gleesun,Northbound stop in Portland (Stop ID 6516),45.526111,-122.558015,B,https://trimet.org/home/stop/6516,0,,North,Nearside
6517,6517,NE 102nd & Glisan,northeast 102nd & gleesun,Southbound stop in Portland (Stop ID 6517),45.525802,-122.558308,B,https://trimet.org/home/stop/6517,0,,South,Farside
6520,6520,NE 102nd & Morris St,northeast 102nd & morr-iss street,Southbound stop in Portland (Stop ID 6520),45.543309,-122.557986,B,https://trimet.org/home/stop/6520,0,,South,Farside
6522,6522,1200 Block NE 102nd,twelve-hundred block northeast 102nd,Northbound stop in Portland (Stop ID 6522),45.531609,-122.55794,B,https://trimet.org/home/stop/6522,0,,North,Opposite
6523,6523,1200 Block NE 102nd,twelve-hundred block northeast 102nd,Southbound stop in Portland (Stop ID 6523),45.531407,-122.558228,B,https://trimet.org/home/stop/6523,0,,South,At
6525,6525,NE 102nd & Pacific,northeast 102nd & pacific,Southbound stop in Portland (Stop ID 6525),45.52968,-122.558243,B,https://trimet.org/home/stop/6525,0,,South,Nearside
6526,6526,SE 102nd & Pine,southeast 102nd & pine,Southbound stop in Portland (Stop ID 6526),45.520217,-122.558496,B,https://trimet.org/home/stop/6526,0,,South,Farside
6528,6528,NE 102nd & Shaver,northeast 102nd & shaver,Northbound stop in Portland (Stop ID 6528),45.551539,-122.557669,B,https://trimet.org/home/stop/6528,0,,North,Nearside
6529,6529,SE 102nd & Washington,southeast 102nd & washington,Southbound stop in Portland (Stop ID 6529),45.518703,-122.558526,B,https://trimet.org/home/stop/6529,0,,South,Nearside
6530,6530,NE 102nd & Tillamook,"northeast 102nd & ,till-a-mook",Northbound stop in Portland (Stop ID 6530),45.537436,-122.557861,B,https://trimet.org/home/stop/6530,0,,North,Nearside
6531,6531,NE 102nd & Weidler,northeast 102nd & weidler,Northbound stop in Portland (Stop ID 6531),45.533937,-122.557906,B,https://trimet.org/home/stop/6531,0,,North,Nearside
6542,6542,SE 11th & Belmont,southeast 11th & belmont,Southbound stop in Portland (Stop ID 6542),45.516235,-122.654737,B,https://trimet.org/home/stop/6542,0,,South,Farside
6543,6543,SE 11th & Clay,southeast 11th & clay,Southbound stop in Portland (Stop ID 6543),45.511674,-122.654784,B,https://trimet.org/home/stop/6543,0,,South,Nearside
6545,6545,SE 11th & Division,southeast 11th & division,Southbound stop in Portland (Stop ID 6545),45.504949,-122.654829,B,https://trimet.org/home/stop/6545,0,,South,Nearside
6548,6548,SW 11th & Gibbs,southwest 11th & gibbs,Northbound stop in Portland (Stop ID 6548),45.49898,-122.691148,B,https://trimet.org/home/stop/6548,0,,North,Nearside
6551,6551,SE 11th & Madison,southeast 11th & madison,Southbound stop in Portland (Stop ID 6551),45.512723,-122.654768,B,https://trimet.org/home/stop/6551,0,,South,Farside
6553,6553,SE 11th & Sherman,southeast 11th & sherman,Southbound stop in Portland (Stop ID 6553),45.5066,-122.654818,B,https://trimet.org/home/stop/6553,0,,South,Nearside
6554,6554,SE 11th & Stark,southeast 11th & stark,Southbound stop in Portland (Stop ID 6554),45.519464,-122.654723,B,https://trimet.org/home/stop/6554,0,,South,Nearside
6555,6555,SE 11th & Stephens,southeast 11th & stephens,Southbound stop in Portland (Stop ID 6555),45.509471,-122.654791,B,https://trimet.org/home/stop/6555,0,,South,Nearside
6557,6557,NE 111th & Knott,northeast 111th & knot,Northbound stop in Portland (Stop ID 6557),45.541947,-122.548882,B,https://trimet.org/home/stop/6557,0,,North,Nearside
6558,6558,NE 111th & Knott,northeast 111th & knot,Southbound stop in Portland (Stop ID 6558),45.542139,-122.548957,B,https://trimet.org/home/stop/6558,0,,South,Nearside
6559,6559,NE 111th & Morris,northeast 111th & morr-iss,Northbound stop in Portland (Stop ID 6559),45.542943,-122.547914,B,https://trimet.org/home/stop/6559,0,,North,Nearside
6561,6561,NE 111th & Sacramento,northeast 111th & sacramento,Northbound stop in Portland (Stop ID 6561),45.539372,-122.548959,B,https://trimet.org/home/stop/6561,0,,North,Nearside
6562,6562,NE 111th & Sacramento,northeast 111th & sacramento,Southbound stop in Portland (Stop ID 6562),45.539588,-122.549109,B,https://trimet.org/home/stop/6562,0,,South,Nearside
6563,6563,NE 111th & San Rafael,northeast 111th & san ruh fell,Northbound stop in Portland (Stop ID 6563),45.537031,-122.548973,B,https://trimet.org/home/stop/6563,0,,North,Nearside
6564,6564,NE 111th & San Rafael,northeast 111th & san ruh fell,Southbound stop in Portland (Stop ID 6564),45.53727,-122.549119,B,https://trimet.org/home/stop/6564,0,,South,Opposite
6565,6565,NE 111th & Weidler,northeast 111th & weidler,Northbound stop in Portland (Stop ID 6565),45.534021,-122.548985,B,https://trimet.org/home/stop/6565,0,,North,Nearside
6567,6567,SE 112th & Mt Scott Blvd,southeast 112th & mount scott blvd,Northbound stop in Portland (Stop ID 6567),45.464525,-122.547953,B,https://trimet.org/home/stop/6567,0,,North,Farside
6576,6576,SE 12th & Clay,southeast 12th & clay,Northbound stop in Portland (Stop ID 6576),45.511316,-122.653595,B,https://trimet.org/home/stop/6576,0,,North,Nearside
6577,6577,NE 12th & Couch,northeast 12th & kooch,Southbound stop in Portland (Stop ID 6577),45.523369,-122.653723,B,https://trimet.org/home/stop/6577,0,,South,Farside
6578,6578,SE 12th & Division,southeast 12th & division,Northbound stop in Portland (Stop ID 6578),45.504752,-122.653652,B,https://trimet.org/home/stop/6578,0,,North,Nearside
6580,6580,NE 12th & Glisan,northeast 12th & gleesun,Southbound stop in Portland (Stop ID 6580),45.526719,-122.653684,B,https://trimet.org/home/stop/6580,0,,South,Nearside
6581,6581,SE 12th & Harrison,southeast 12th & harrison,Northbound stop in Portland (Stop ID 6581),45.508464,-122.653616,B,https://trimet.org/home/stop/6581,0,,North,Nearside
6582,6582,NE 12th & Irving,northeast 12th & irving,Northbound stop in Portland (Stop ID 6582),45.527449,-122.653462,B,https://trimet.org/home/stop/6582,0,,North,Nearside
6585,6585,SE 12th & Madison,southeast 12th & madison,Northbound stop in Portland (Stop ID 6585),45.513115,-122.653625,B,https://trimet.org/home/stop/6585,0,,North,Farside
6588,6588,SE 12th & Morrison,southeast 12th & morrison,Northbound stop in Portland (Stop ID 6588),45.517059,-122.65358,B,https://trimet.org/home/stop/6588,0,,North,Nearside
6589,6589,SE 12th & Pine,southeast 12th & pine,Northbound stop in Portland (Stop ID 6589),45.520632,-122.65356,B,https://trimet.org/home/stop/6589,0,,North,Nearside
6592,6592,NE 12th & E Burnside,northeast 12th & east burnside,Northbound stop in Portland (Stop ID 6592),45.523192,-122.653486,B,https://trimet.org/home/stop/6592,0,,North,Farside
6594,6594,SE 12th & Stark,southeast 12th & stark,Northbound stop in Portland (Stop ID 6594),45.519229,-122.653546,B,https://trimet.org/home/stop/6594,0,,North,Nearside
6597,6597,SW 121st & North Dakota,southwest 121st & north dakota,Northbound stop in Tigard (Stop ID 6597),45.438529,-122.800189,B,https://trimet.org/home/stop/6597,0,,North,Nearside
6598,6598,SW 121st & Katherine,southwest 121st & katherine,Southbound stop in Tigard (Stop ID 6598),45.431981,-122.799764,B,https://trimet.org/home/stop/6598,0,,South,Farside
6599,6599,SW 121st & Lynn,southwest 121st & lynn,Northbound stop in Tigard (Stop ID 6599),45.432261,-122.799545,B,https://trimet.org/home/stop/6599,0,,North,Nearside
6601,6601,SW 121st & Merestone,southwest 121st & merestone,Northbound stop in Tigard (Stop ID 6601),45.434869,-122.800134,B,https://trimet.org/home/stop/6601,0,,North,Nearside
6602,6602,SW 121st & Merestone,southwest 121st & merestone,Southbound stop in Tigard (Stop ID 6602),45.43568,-122.800364,B,https://trimet.org/home/stop/6602,0,,South,Nearside
6603,6603,SW 121st & North Dakota,southwest 121st & north dakota,Southbound stop in Tigard (Stop ID 6603),45.438811,-122.800365,B,https://trimet.org/home/stop/6603,0,,South,Nearside
6604,6604,NE 121st Pl & Prescott,northeast 121st place & prescott,Northbound stop in Portland (Stop ID 6604),45.555093,-122.538086,B,https://trimet.org/home/stop/6604,0,,North,Nearside
6606,6606,SW 121st & Scholls Ferry,southwest 121st & shoals farey,Southbound stop in Tigard (Stop ID 6606),45.442946,-122.800408,B,https://trimet.org/home/stop/6606,0,,South,Farside
6607,6607,SW 121st & Springwood,southwest 121st & springwood,Northbound stop in Tigard (Stop ID 6607),45.441498,-122.800186,B,https://trimet.org/home/stop/6607,0,,North,Nearside
6608,6608,SW 121st & Summer,southwest 121st & summer,Southbound stop in Tigard (Stop ID 6608),45.437198,-122.800372,B,https://trimet.org/home/stop/6608,0,,South,Farside
6610,6610,NE 122nd & Davis,northeast one hundred twentysecond & davis,Southbound stop in Portland (Stop ID 6610),45.524692,-122.537913,B,https://trimet.org/home/stop/6610,0,,South,Nearside
6611,6611,300 Block NE 122nd,300 block northeast one hundred twentysecond,Northbound stop in Portland (Stop ID 6611),45.525342,-122.537598,B,https://trimet.org/home/stop/6611,0,,North,At
6613,6613,3600 Block NE 122nd,thirty-six-hundred block northeast one hundred twentysecond,Southbound stop in Portland (Stop ID 6613),45.549051,-122.537468,B,https://trimet.org/home/stop/6613,0,,South,Opposite
6617,6617,NE 122nd & Halsey,northeast one hundred twentysecond & haulzy,Southbound stop in Portland (Stop ID 6617),45.534562,-122.537789,B,https://trimet.org/home/stop/6617,0,,South,Nearside
6618,6618,SE 122nd & Boise,southeast one hundred twentysecond & boise,Northbound stop in Portland (Stop ID 6618),45.491775,-122.537524,B,https://trimet.org/home/stop/6618,0,,North,Nearside
6619,6619,SE 122nd & Boise,southeast one hundred twentysecond & boise,Southbound stop in Portland (Stop ID 6619),45.492115,-122.537848,B,https://trimet.org/home/stop/6619,0,,South,Nearside
6620,6620,NE 122nd & Brazee,northeast one hundred twentysecond & bruh-zee,Northbound stop in Portland (Stop ID 6620),45.539816,-122.537391,B,https://trimet.org/home/stop/6620,0,,North,Nearside
6621,6621,SE 122nd & E Burnside,southeast one hundred twentysecond & east burnside,Northbound stop in Portland (Stop ID 6621),45.52229,-122.537614,B,https://trimet.org/home/stop/6621,0,,North,Nearside
6623,6623,SE 122nd & Burnside,southeast one hundred twentysecond & burnside,Southbound stop in Portland (Stop ID 6623),45.522066,-122.537947,B,https://trimet.org/home/stop/6623,0,,South,Farside
6624,6624,SE 122nd & Bush,southeast one hundred twentysecond & bush,Northbound stop in Portland (Stop ID 6624),45.494676,-122.537519,B,https://trimet.org/home/stop/6624,0,,North,Farside
6625,6625,SE 122nd & Bush,southeast one hundred twentysecond & bush,Southbound stop in Portland (Stop ID 6625),45.494104,-122.537829,B,https://trimet.org/home/stop/6625,0,,South,Farside
6626,6626,SE 122nd & Foster,southeast one hundred twentysecond & foster,Northbound stop in Portland (Stop ID 6626),45.477108,-122.536943,B,https://trimet.org/home/stop/6626,0,,North,Farside
6628,6628,NE 122nd & Halsey,northeast one hundred twentysecond & haulzy,Northbound stop in Portland (Stop ID 6628),45.534289,-122.53747,B,https://trimet.org/home/stop/6628,0,,North,Farside
6630,6630,SE 122nd & Division,southeast one hundred twentysecond & division,Northbound stop in Portland (Stop ID 6630),45.504515,-122.537497,B,https://trimet.org/home/stop/6630,0,,North,Farside
6631,6631,SE 122nd & Division,southeast one hundred twentysecond & division,Southbound stop in Portland (Stop ID 6631),45.503329,-122.537811,B,https://trimet.org/home/stop/6631,0,,South,Farside
6633,6633,SE 122nd & Harold,southeast one hundred twentysecond & harold,Northbound stop in Portland (Stop ID 6633),45.482998,-122.537785,B,https://trimet.org/home/stop/6633,0,,North,Nearside
6634,6634,SE 122nd & Harold,southeast one hundred twentysecond & harold,Southbound stop in Portland (Stop ID 6634),45.483376,-122.538105,B,https://trimet.org/home/stop/6634,0,,South,Nearside
6635,6635,SE 122nd & Holgate,southeast one hundred twentysecond & holgate,Northbound stop in Portland (Stop ID 6635),45.489404,-122.537566,B,https://trimet.org/home/stop/6635,0,,North,Nearside
6636,6636,SE 122nd & Holgate,southeast one hundred twentysecond & holgate,Southbound stop in Portland (Stop ID 6636),45.489232,-122.53788,B,https://trimet.org/home/stop/6636,0,,South,Farside
6640,6640,SE 122nd & Lincoln,southeast one hundred twentysecond & lincoln,Northbound stop in Portland (Stop ID 6640),45.508147,-122.537532,B,https://trimet.org/home/stop/6640,0,,North,Farside
6641,6641,SE 122nd & Lincoln,southeast one hundred twentysecond & lincoln,Southbound stop in Portland (Stop ID 6641),45.508172,-122.537826,B,https://trimet.org/home/stop/6641,0,,South,Nearside
6642,6642,SE 122nd & Madison,southeast one hundred twentysecond & madison,Northbound stop in Portland (Stop ID 6642),45.512842,-122.537532,B,https://trimet.org/home/stop/6642,0,,North,Nearside
6643,6643,1300 Block SE 122nd,thirteen-hundred block southeast one hundred twentysecond,Southbound stop in Portland (Stop ID 6643),45.513644,-122.537852,B,https://trimet.org/home/stop/6643,0,,South,Opposite
6645,6645,SE 122nd & Market,southeast one hundred twentysecond & market,Northbound stop in Portland (Stop ID 6645),45.511351,-122.53752,B,https://trimet.org/home/stop/6645,0,,North,Nearside
6646,6646,SE 122nd & Market,southeast one hundred twentysecond & market,Southbound stop in Portland (Stop ID 6646),45.511705,-122.537854,B,https://trimet.org/home/stop/6646,0,,South,Nearside
6648,6648,500 Block NE 122nd Ave,500 block northeast one hundred twentysecond avenue,Northbound stop in Portland (Stop ID 6648),45.527439,-122.537578,B,https://trimet.org/home/stop/6648,0,,North,Opposite
6649,6649,700 Block NE 122nd,700 block northeast one hundred twentysecond,Southbound stop in Portland (Stop ID 6649),45.527718,-122.537885,B,https://trimet.org/home/stop/6649,0,,South,At
6650,6650,SE 122nd & Midland Library (Morrison),southeast one hundred twentysecond & midland library (morrison),Southbound stop in Portland (Stop ID 6650),45.516343,-122.537902,B,https://trimet.org/home/stop/6650,0,,South,At
6651,6651,NE 122nd & Multnomah,northeast one hundred twentysecond & multnomah,Northbound stop in Portland (Stop ID 6651),45.531201,-122.537525,B,https://trimet.org/home/stop/6651,0,,North,Nearside
6652,6652,SE 122nd & Oak,southeast one hundred twentysecond & oak,Northbound stop in Portland (Stop ID 6652),45.51988,-122.53762,B,https://trimet.org/home/stop/6652,0,,North,Opposite
6653,6653,SE 122nd & Oak,southeast one hundred twentysecond & oak,Southbound stop in Portland (Stop ID 6653),45.519968,-122.537923,B,https://trimet.org/home/stop/6653,0,,South,Nearside
6654,6654,NE 122nd & Shaver,northeast one hundred twentysecond & shaver,Northbound stop in Portland (Stop ID 6654),45.551295,-122.537083,B,https://trimet.org/home/stop/6654,0,,North,Nearside
6655,6655,SE 122nd & Powell,southeast one hundred twentysecond & powell,Northbound stop in Portland (Stop ID 6655),45.497402,-122.537497,B,https://trimet.org/home/stop/6655,0,,North,Farside
6657,6657,SE 122nd & Ramona,southeast one hundred twentysecond & ramona,Northbound stop in Portland (Stop ID 6657),45.480064,-122.537066,B,https://trimet.org/home/stop/6657,0,,North,Nearside
6658,6658,SE 122nd & Ramona,southeast one hundred twentysecond & ramona,Southbound stop in Portland (Stop ID 6658),45.480199,-122.537415,B,https://trimet.org/home/stop/6658,0,,South,Nearside
6660,6660,SE 122nd & Raymond,southeast one hundred twentysecond & raymond,Northbound stop in Portland (Stop ID 6660),45.486193,-122.537682,B,https://trimet.org/home/stop/6660,0,,North,Farside
6662,6662,SE 122nd & Reedway,southeast one hundred twentysecond & reedway,Southbound stop in Portland (Stop ID 6662),45.481607,-122.53801,B,https://trimet.org/home/stop/6662,0,,South,Nearside
6667,6667,NE 122nd & Sacramento,northeast one hundred twentysecond & sacramento,Southbound stop in Portland (Stop ID 6667),45.539594,-122.537701,B,https://trimet.org/home/stop/6667,0,,South,Nearside
6668,6668,SE 122nd & Rhone,southeast one hundred twentysecond & rhone,Southbound stop in Portland (Stop ID 6668),45.495977,-122.537807,B,https://trimet.org/home/stop/6668,0,,South,Nearside
6669,6669,SE 122nd & Salmon,southeast one hundred twentysecond & salmon,Northbound stop in Portland (Stop ID 6669),45.51498,-122.537567,B,https://trimet.org/home/stop/6669,0,,North,Farside
